simulation,kraftstoff,energie,arbeitskosten,kreditzins,kraftstoff_aenderung_prozent,energie_aenderung_prozent,arbeitskosten_aenderung_prozent,kreditzins_aenderung_prozentpunkte
5534,162.9,146.3,136.684714833,4.24,-3.3234421365,1.03591160221,2.39859370297,-0.12
5535,171.2,143.6,137.824842105,4.32,1.60237388724,-0.828729281768,3.25273038909,-0.04
5536,170.2,144.5,128.393411802,4.45,1.00890207715,-0.207182320442,-3.81291115555,0.09
5537,176,143.7,124.919575439,4.32,4.45103857567,-0.759668508287,-6.4153671714,-0.04
5538,174.5,144.9,128.393411802,4.3,3.56083086053,0.0690607734807,-3.81291115555,-0.06
5539,164.3,143.7,135.295494737,4.6,-2.49258160237,-0.759668508287,1.35784686952,0.24
5540,167.5,143.3,137.824842105,4.6,-0.593471810089,-1.03591160221,3.25273038909,0.24
5541,199.6,148.6,136.684714833,4.6,18.4569732938,2.62430939227,2.39859370297,0.24
5542,174.4,144.6,136.684714833,4.23,3.50148367953,-0.138121546961,2.39859370297,-0.13
5543,199.6,144.7,138.648217105,4.46,18.4569732938,-0.0690607734807,3.86956923748,0.1
5544,164.8,145.2,137.824842105,4.41,-2.19584569733,0.276243093923,3.25273038909,0.05
5545,198.1,144.5,124.919575439,4.6,17.5667655786,-0.207182320442,-6.4153671714,0.24
5546,170.8,141,124.919575439,4.35,1.3649851632,-2.62430939227,-6.4153671714,-0.01
5547,176,143.8,158.476199458,4.55,4.45103857567,-0.690607734807,18.7238820361,0.19
5548,153.9,144.4,128.393411802,4.53,-8.6646884273,-0.276243093923,-3.81291115555,0.17
5549,146.7,144.3,138.648217105,4.46,-12.9376854599,-0.345303867403,3.86956923748,0.1
5550,171.2,144.6,122.121664327,4.6,1.60237388724,-0.138121546961,-8.51144765439,0.24
5551,165.4,144.8,122.121664327,4.36,-1.83976261128,0,-8.51144765439,0
5552,162.9,148.6,135.295494737,4.6,-3.3234421365,2.62430939227,1.35784686952,0.24
5553,169.9,144.6,144.551595951,4.35,0.830860534125,-0.138121546961,8.29213903749,-0.01
5554,173,144.8,125.070398149,4.35,2.6706231454,0,-6.30237696994,-0.01
5555,166.9,142.8,138.648217105,4.36,-0.949554896142,-1.38121546961,3.86956923748,0
5556,199.9,143.8,137.824842105,4.44,18.6350148368,-0.690607734807,3.25273038909,0.08
5557,174.6,144.5,135.295494737,4.6,3.62017804154,-0.207182320442,1.35784686952,0.24
5558,159.8,144.9,138.648217105,4.23,-5.16320474777,0.0690607734807,3.86956923748,-0.13
5559,165.5,143.9,137.824842105,4.34,-1.78041543027,-0.621546961326,3.25273038909,-0.02
5560,166.9,143.5,158.476199458,4.44,-0.949554896142,-0.897790055249,18.7238820361,0.08
5561,175.7,140.4,138.648217105,4.3,4.27299703264,-3.03867403315,3.86956923748,-0.06
5562,168.2,145.2,158.476199458,4.55,-0.178041543027,0.276243093923,18.7238820361,0.19
5563,167.8,143.9,158.476199458,4.24,-0.415430267062,-0.621546961326,18.7238820361,-0.12
5564,199.9,144.5,138.648217105,4.45,18.6350148368,-0.207182320442,3.86956923748,0.09
5565,174.5,144.6,138.648217105,4.32,3.56083086053,-0.138121546961,3.86956923748,-0.04
5566,171.2,143.4,125.070398149,4.29,1.60237388724,-0.966850828729,-6.30237696994,-0.07
5567,164.5,144.5,136.684714833,4.44,-2.37388724036,-0.207182320442,2.39859370297,0.08
5568,168.2,148,135.295494737,4.6,-0.178041543027,2.20994475138,1.35784686952,0.24
5569,173,143.9,128.393411802,4.45,2.6706231454,-0.621546961326,-3.81291115555,0.09
5570,168.3,144.5,128.393411802,4.47,-0.118694362018,-0.207182320442,-3.81291115555,0.11
5571,199.6,144.8,138.648217105,4.3,18.4569732938,0,3.86956923748,-0.06
5572,165,148,125.070398149,4.47,-2.07715133531,2.20994475138,-6.30237696994,0.11
5573,160.6,144.2,128.393411802,4.44,-4.6884272997,-0.414364640884,-3.81291115555,0.08
5574,167.4,143.4,122.121664327,4.53,-0.652818991098,-0.966850828729,-8.51144765439,0.17
5575,165.4,142.8,136.684714833,4.32,-1.83976261128,-1.38121546961,2.39859370297,-0.04
5576,172.4,144,137.824842105,4.39,2.31454005935,-0.552486187845,3.25273038909,0.03
5577,168.7,144.6,125.070398149,4.29,0.118694362018,-0.138121546961,-6.30237696994,-0.07
5578,169.3,147.5,158.476199458,4.47,0.474777448071,1.86464088398,18.7238820361,0.11
5579,165,146.1,122.121664327,4.42,-2.07715133531,0.897790055249,-8.51144765439,0.06
5580,162.9,144.4,137.824842105,4.41,-3.3234421365,-0.276243093923,3.25273038909,0.05
5581,166.1,140.4,128.393411802,4.39,-1.42433234421,-3.03867403315,-3.81291115555,0.03
5582,165,144,158.476199458,4.38,-2.07715133531,-0.552486187845,18.7238820361,0.02
5583,199.6,144.8,125.070398149,4.35,18.4569732938,0,-6.30237696994,-0.01
5584,173,144.8,125.070398149,4.55,2.6706231454,0,-6.30237696994,0.19
5585,168.6,143.9,136.684714833,4.46,0.0593471810089,-0.621546961326,2.39859370297,0.1
5586,174.4,145.7,137.824842105,4.3,3.50148367953,0.621546961326,3.25273038909,-0.06
5587,153.9,143.8,125.070398149,4.29,-8.6646884273,-0.690607734807,-6.30237696994,-0.07
5588,170.1,144.5,122.121664327,4.53,0.949554896142,-0.207182320442,-8.51144765439,0.17
5589,169.8,143.4,135.295494737,4.39,0.771513353116,-0.966850828729,1.35784686952,0.03
5590,166.4,143.2,125.070398149,4.44,-1.24629080119,-1.10497237569,-6.30237696994,0.08
5591,165.5,144.9,128.393411802,4.39,-1.78041543027,0.0690607734807,-3.81291115555,0.03
5592,165.5,143.4,137.824842105,4.6,-1.78041543027,-0.966850828729,3.25273038909,0.24
5593,176.2,147.9,122.121664327,4.46,4.56973293769,2.1408839779,-8.51144765439,0.1
5594,162.2,147.3,138.648217105,4.34,-3.73887240356,1.72651933702,3.86956923748,-0.02
5595,161.3,143.5,136.684714833,4.45,-4.27299703264,-0.897790055249,2.39859370297,0.09
5596,166.2,144.8,138.648217105,4.45,-1.3649851632,0,3.86956923748,0.09
5597,146.7,147.3,137.824842105,4.35,-12.9376854599,1.72651933702,3.25273038909,-0.01
5598,165.4,146.3,124.919575439,4.27,-1.83976261128,1.03591160221,-6.4153671714,-0.09
5599,174.4,143.5,138.648217105,4.42,3.50148367953,-0.897790055249,3.86956923748,0.06
5600,161.7,144.5,158.476199458,4.42,-4.03560830861,-0.207182320442,18.7238820361,0.06
5601,164.5,143.8,135.295494737,4.45,-2.37388724036,-0.690607734807,1.35784686952,0.09
5602,163.7,146.3,136.684714833,4.21,-2.84866468843,1.03591160221,2.39859370297,-0.15
5603,174.4,144.9,128.393411802,4.35,3.50148367953,0.0690607734807,-3.81291115555,-0.01
5604,173.2,143.9,137.824842105,4.3,2.78931750742,-0.621546961326,3.25273038909,-0.06
5605,160.6,143.9,137.824842105,4.46,-4.6884272997,-0.621546961326,3.25273038909,0.1
5606,161.3,144.8,124.919575439,4.46,-4.27299703264,0,-6.4153671714,0.1
5607,168.4,143.3,144.551595951,4.44,-0.0593471810089,-1.03591160221,8.29213903749,0.08
5608,167.8,144.4,136.684714833,4.6,-0.415430267062,-0.276243093923,2.39859370297,0.24
5609,165.5,145.2,138.648217105,4.42,-1.78041543027,0.276243093923,3.86956923748,0.06
5610,185.7,144.2,136.684714833,4.6,10.2077151335,-0.414364640884,2.39859370297,0.24
5611,168.2,143.7,122.121664327,4.3,-0.178041543027,-0.759668508287,-8.51144765439,-0.06
5612,160.6,144.3,144.551595951,4.32,-4.6884272997,-0.345303867403,8.29213903749,-0.04
5613,162.6,143.5,124.919575439,4.36,-3.50148367953,-0.897790055249,-6.4153671714,0
5614,169.4,144.9,144.551595951,4.29,0.53412462908,0.0690607734807,8.29213903749,-0.07
5615,174.6,143.2,144.551595951,4.44,3.62017804154,-1.10497237569,8.29213903749,0.08
5616,166.2,144.4,137.824842105,4.47,-1.3649851632,-0.276243093923,3.25273038909,0.11
5617,172.4,145.1,124.919575439,4.47,2.31454005935,0.207182320442,-6.4153671714,0.11
5618,170.2,143.7,122.121664327,4.47,1.00890207715,-0.759668508287,-8.51144765439,0.11
5619,185.7,144.8,135.295494737,4.32,10.2077151335,0,1.35784686952,-0.04
5620,167.9,146.3,128.393411802,4.53,-0.356083086053,1.03591160221,-3.81291115555,0.17
5621,164.3,144,137.824842105,4.3,-2.49258160237,-0.552486187845,3.25273038909,-0.06
5622,164.3,148.6,125.070398149,4.31,-2.49258160237,2.62430939227,-6.30237696994,-0.05
5623,169.9,144.8,125.070398149,4.32,0.830860534125,0,-6.30237696994,-0.04
5624,170.2,143.8,135.295494737,4.38,1.00890207715,-0.690607734807,1.35784686952,0.02
5625,164.3,148.6,138.648217105,4.35,-2.49258160237,2.62430939227,3.86956923748,-0.01
5626,164.5,144,158.476199458,4.46,-2.37388724036,-0.552486187845,18.7238820361,0.1
5627,160.6,146.9,122.121664327,4.29,-4.6884272997,1.45027624309,-8.51144765439,-0.07
5628,163.7,143.6,122.121664327,4.38,-2.84866468843,-0.828729281768,-8.51144765439,0.02
5629,174.6,143.8,124.919575439,4.41,3.62017804154,-0.690607734807,-6.4153671714,0.05
5630,199.9,144.8,124.919575439,4.45,18.6350148368,0,-6.4153671714,0.09
5631,161.3,143.9,124.919575439,4.44,-4.27299703264,-0.621546961326,-6.4153671714,0.08
5632,153.9,144.8,128.393411802,4.47,-8.6646884273,0,-3.81291115555,0.11
5633,161.3,144.8,124.919575439,4.3,-4.27299703264,0,-6.4153671714,-0.06
5634,164.5,144.8,122.121664327,4.32,-2.37388724036,0,-8.51144765439,-0.04
5635,167.4,143.5,128.393411802,4.55,-0.652818991098,-0.897790055249,-3.81291115555,0.19
5636,167.6,143.3,137.824842105,4.44,-0.53412462908,-1.03591160221,3.25273038909,0.08
5637,174.4,144.1,138.648217105,4.46,3.50148367953,-0.483425414365,3.86956923748,0.1
5638,165.4,144.6,138.648217105,4.46,-1.83976261128,-0.138121546961,3.86956923748,0.1
5639,167.8,141.6,124.919575439,4.41,-0.415430267062,-2.20994475138,-6.4153671714,0.05
5640,164.8,145.1,137.824842105,4.44,-2.19584569733,0.207182320442,3.25273038909,0.08
5641,173.2,144,122.121664327,4.3,2.78931750742,-0.552486187845,-8.51144765439,-0.06
5642,168.2,146.9,144.551595951,4.35,-0.178041543027,1.45027624309,8.29213903749,-0.01
5643,166.4,144.2,144.551595951,4.35,-1.24629080119,-0.414364640884,8.29213903749,-0.01
5644,168.4,143.6,136.684714833,4.53,-0.0593471810089,-0.828729281768,2.39859370297,0.17
5645,161.7,141,137.824842105,4.46,-4.03560830861,-2.62430939227,3.25273038909,0.1
5646,170.3,143.3,124.919575439,4.3,1.06824925816,-1.03591160221,-6.4153671714,-0.06
5647,163.7,145.8,144.551595951,4.42,-2.84866468843,0.690607734807,8.29213903749,0.06
5648,169.3,144.8,135.295494737,4.23,0.474777448071,0,1.35784686952,-0.13
5649,169.8,143.7,136.684714833,4.3,0.771513353116,-0.759668508287,2.39859370297,-0.06
5650,185.7,144.5,128.393411802,4.6,10.2077151335,-0.207182320442,-3.81291115555,0.24
5651,169.2,147.9,124.919575439,4.21,0.415430267062,2.1408839779,-6.4153671714,-0.15
5652,177.5,144.1,128.393411802,4.21,5.3412462908,-0.483425414365,-3.81291115555,-0.15
5653,170.6,141.6,137.824842105,4.55,1.24629080119,-2.20994475138,3.25273038909,0.19
5654,168.6,148,136.684714833,4.27,0.0593471810089,2.20994475138,2.39859370297,-0.09
5655,167.6,144,138.648217105,4.32,-0.53412462908,-0.552486187845,3.86956923748,-0.04
5656,158.9,144.6,135.295494737,4.41,-5.69732937685,-0.138121546961,1.35784686952,0.05
5657,198.1,144.8,125.070398149,4.45,17.5667655786,0,-6.30237696994,0.09
5658,176,144.7,158.476199458,4.32,4.45103857567,-0.0690607734807,18.7238820361,-0.04
5659,168.2,143.2,122.121664327,4.36,-0.178041543027,-1.10497237569,-8.51144765439,0
5660,167.6,146.9,125.070398149,4.39,-0.53412462908,1.45027624309,-6.30237696994,0.03
5661,199.6,143.2,135.295494737,4.35,18.4569732938,-1.10497237569,1.35784686952,-0.01
5662,185.7,141.6,135.295494737,4.44,10.2077151335,-2.20994475138,1.35784686952,0.08
5663,158.9,144,125.070398149,4.47,-5.69732937685,-0.552486187845,-6.30237696994,0.11
5664,164.6,144.2,122.121664327,4.29,-2.31454005935,-0.414364640884,-8.51144765439,-0.07
5665,153.9,145.2,136.684714833,4.46,-8.6646884273,0.276243093923,2.39859370297,0.1
5666,168.3,144,122.121664327,4.46,-0.118694362018,-0.552486187845,-8.51144765439,0.1
5667,174.1,144.8,135.295494737,4.6,3.3234421365,0,1.35784686952,0.24
5668,161.3,146.3,122.121664327,4.24,-4.27299703264,1.03591160221,-8.51144765439,-0.12
5669,176.2,144,137.824842105,4.23,4.56973293769,-0.552486187845,3.25273038909,-0.13
5670,174.4,144.5,138.648217105,4.44,3.50148367953,-0.207182320442,3.86956923748,0.08
5671,161.7,148,125.070398149,4.35,-4.03560830861,2.20994475138,-6.30237696994,-0.01
5672,172.4,143.5,136.684714833,4.6,2.31454005935,-0.897790055249,2.39859370297,0.24
5673,163.7,145.2,158.476199458,4.3,-2.84866468843,0.276243093923,18.7238820361,-0.06
5674,161.3,144.8,135.295494737,4.27,-4.27299703264,0,1.35784686952,-0.09
5675,170.1,144.4,158.476199458,4.3,0.949554896142,-0.276243093923,18.7238820361,-0.06
5676,167.5,144.9,122.121664327,4.41,-0.593471810089,0.0690607734807,-8.51144765439,0.05
5677,160.6,143.9,136.684714833,4.39,-4.6884272997,-0.621546961326,2.39859370297,0.03
5678,164.6,148.6,138.648217105,4.41,-2.31454005935,2.62430939227,3.86956923748,0.05
5679,176.6,145.2,136.684714833,4.35,4.80712166172,0.276243093923,2.39859370297,-0.01
5680,176,144.5,135.295494737,4.39,4.45103857567,-0.207182320442,1.35784686952,0.03
5681,169.4,143.7,144.551595951,4.27,0.53412462908,-0.759668508287,8.29213903749,-0.09
5682,159.8,146.1,128.393411802,4.45,-5.16320474777,0.897790055249,-3.81291115555,0.09
5683,163.7,144.8,122.121664327,4.32,-2.84866468843,0,-8.51144765439,-0.04
5684,170.2,144,136.684714833,4.46,1.00890207715,-0.552486187845,2.39859370297,0.1
5685,165,144.2,135.295494737,4.53,-2.07715133531,-0.414364640884,1.35784686952,0.17
5686,168.7,144.5,122.121664327,4.47,0.118694362018,-0.207182320442,-8.51144765439,0.11
5687,163.3,141,135.295494737,4.29,-3.08605341246,-2.62430939227,1.35784686952,-0.07
5688,169.2,145.8,158.476199458,4.47,0.415430267062,0.690607734807,18.7238820361,0.11
5689,164.5,144.4,135.295494737,4.23,-2.37388724036,-0.276243093923,1.35784686952,-0.13
5690,165.4,144.6,138.648217105,4.46,-1.83976261128,-0.138121546961,3.86956923748,0.1
5691,168.6,147.9,136.684714833,4.24,0.0593471810089,2.1408839779,2.39859370297,-0.12
5692,168.2,145.1,137.824842105,4.3,-0.178041543027,0.207182320442,3.25273038909,-0.06
5693,162.9,144.3,122.121664327,4.47,-3.3234421365,-0.345303867403,-8.51144765439,0.11
5694,163.7,143.2,158.476199458,4.42,-2.84866468843,-1.10497237569,18.7238820361,0.06
5695,169.8,143.4,136.684714833,4.23,0.771513353116,-0.966850828729,2.39859370297,-0.13
5696,164.8,144.5,135.295494737,4.34,-2.19584569733,-0.207182320442,1.35784686952,-0.02
5697,169.9,144,144.551595951,4.24,0.830860534125,-0.552486187845,8.29213903749,-0.12
5698,185.7,144.2,137.824842105,4.55,10.2077151335,-0.414364640884,3.25273038909,0.19
5699,168.6,144.6,144.551595951,4.34,0.0593471810089,-0.138121546961,8.29213903749,-0.02
5700,162.6,140.4,136.684714833,4.53,-3.50148367953,-3.03867403315,2.39859370297,0.17
5701,162.6,144.4,137.824842105,4.53,-3.50148367953,-0.276243093923,3.25273038909,0.17
5702,176.6,144.7,122.121664327,4.32,4.80712166172,-0.0690607734807,-8.51144765439,-0.04
5703,167.8,140.4,136.684714833,4.41,-0.415430267062,-3.03867403315,2.39859370297,0.05
5704,169.4,144.8,122.121664327,4.3,0.53412462908,0,-8.51144765439,-0.06
5705,168.3,144,158.476199458,4.34,-0.118694362018,-0.552486187845,18.7238820361,-0.02
5706,160.6,143.2,144.551595951,4.46,-4.6884272997,-1.10497237569,8.29213903749,0.1
5707,164.5,147.3,136.684714833,4.21,-2.37388724036,1.72651933702,2.39859370297,-0.15
5708,175.7,143.9,122.121664327,4.39,4.27299703264,-0.621546961326,-8.51144765439,0.03
5709,174.1,143.3,137.824842105,4.36,3.3234421365,-1.03591160221,3.25273038909,0
5710,164.5,145.7,136.684714833,4.35,-2.37388724036,0.621546961326,2.39859370297,-0.01
5711,163.7,143.4,136.684714833,4.55,-2.84866468843,-0.966850828729,2.39859370297,0.19
5712,170.3,144.9,138.648217105,4.55,1.06824925816,0.0690607734807,3.86956923748,0.19
5713,162.2,143.7,122.121664327,4.3,-3.73887240356,-0.759668508287,-8.51144765439,-0.06
5714,169.2,144.4,144.551595951,4.3,0.415430267062,-0.276243093923,8.29213903749,-0.06
5715,170.2,143.6,136.684714833,4.32,1.00890207715,-0.828729281768,2.39859370297,-0.04
5716,174.1,143.8,125.070398149,4.34,3.3234421365,-0.690607734807,-6.30237696994,-0.02
5717,174.5,144.3,138.648217105,4.39,3.56083086053,-0.345303867403,3.86956923748,0.03
5718,166.1,143.7,144.551595951,4.38,-1.42433234421,-0.759668508287,8.29213903749,0.02
5719,173.2,143.8,158.476199458,4.46,2.78931750742,-0.690607734807,18.7238820361,0.1
5720,163.7,143.7,144.551595951,4.24,-2.84866468843,-0.759668508287,8.29213903749,-0.12
5721,168.2,143.3,136.684714833,4.55,-0.178041543027,-1.03591160221,2.39859370297,0.19
5722,164.8,143.6,137.824842105,4.29,-2.19584569733,-0.828729281768,3.25273038909,-0.07
5723,166.9,144.2,124.919575439,4.32,-0.949554896142,-0.414364640884,-6.4153671714,-0.04
5724,161.7,143.9,128.393411802,4.3,-4.03560830861,-0.621546961326,-3.81291115555,-0.06
5725,156.1,146.1,125.070398149,4.38,-7.3590504451,0.897790055249,-6.30237696994,0.02
5726,176,148,124.919575439,4.47,4.45103857567,2.20994475138,-6.4153671714,0.11
5727,192.4,143.9,128.393411802,4.6,14.1839762611,-0.621546961326,-3.81291115555,0.24
5728,162.6,143.7,125.070398149,4.47,-3.50148367953,-0.759668508287,-6.30237696994,0.11
5729,173.2,144.2,125.070398149,4.3,2.78931750742,-0.414364640884,-6.30237696994,-0.06
5730,174.1,145.1,137.824842105,4.32,3.3234421365,0.207182320442,3.25273038909,-0.04
5731,161.7,144.5,136.684714833,4.55,-4.03560830861,-0.207182320442,2.39859370297,0.19
5732,170,143.3,144.551595951,4.32,0.890207715134,-1.03591160221,8.29213903749,-0.04
5733,167.9,143.5,138.648217105,4.3,-0.356083086053,-0.897790055249,3.86956923748,-0.06
5734,170.8,144.7,125.070398149,4.3,1.3649851632,-0.0690607734807,-6.30237696994,-0.06
5735,168.6,140.4,122.121664327,4.3,0.0593471810089,-3.03867403315,-8.51144765439,-0.06
5736,169.2,145.5,125.070398149,4.35,0.415430267062,0.483425414365,-6.30237696994,-0.01
5737,192.4,145.2,122.121664327,4.42,14.1839762611,0.276243093923,-8.51144765439,0.06
5738,176,144,138.648217105,4.23,4.45103857567,-0.552486187845,3.86956923748,-0.13
5739,199.9,147.9,122.121664327,4.27,18.6350148368,2.1408839779,-8.51144765439,-0.09
5740,174.1,145.1,124.919575439,4.3,3.3234421365,0.207182320442,-6.4153671714,-0.06
5741,158.9,143.9,144.551595951,4.24,-5.69732937685,-0.621546961326,8.29213903749,-0.12
5742,169.8,144,122.121664327,4.44,0.771513353116,-0.552486187845,-8.51144765439,0.08
5743,167.6,144.5,128.393411802,4.42,-0.53412462908,-0.207182320442,-3.81291115555,0.06
5744,168.6,144,158.476199458,4.46,0.0593471810089,-0.552486187845,18.7238820361,0.1
5745,173.3,141,135.295494737,4.47,2.84866468843,-2.62430939227,1.35784686952,0.11
5746,164.3,144.5,135.295494737,4.35,-2.49258160237,-0.207182320442,1.35784686952,-0.01
5747,167.3,144.1,124.919575439,4.36,-0.712166172107,-0.483425414365,-6.4153671714,0
5748,170.1,144.5,137.824842105,4.34,0.949554896142,-0.207182320442,3.25273038909,-0.02
5749,170.6,144.5,128.393411802,4.46,1.24629080119,-0.207182320442,-3.81291115555,0.1
5750,173.3,144.1,128.393411802,4.35,2.84866468843,-0.483425414365,-3.81291115555,-0.01
5751,167.4,144.8,135.295494737,4.41,-0.652818991098,0,1.35784686952,0.05
5752,166.9,143.2,135.295494737,4.3,-0.949554896142,-1.10497237569,1.35784686952,-0.06
5753,165.4,146.3,144.551595951,4.45,-1.83976261128,1.03591160221,8.29213903749,0.09
5754,171.2,144.2,125.070398149,4.46,1.60237388724,-0.414364640884,-6.30237696994,0.1
5755,169.2,147.3,135.295494737,4.44,0.415430267062,1.72651933702,1.35784686952,0.08
5756,165,144.6,137.824842105,4.29,-2.07715133531,-0.138121546961,3.25273038909,-0.07
5757,171,143.6,125.070398149,4.46,1.48367952522,-0.828729281768,-6.30237696994,0.1
5758,185.7,145.1,158.476199458,4.35,10.2077151335,0.207182320442,18.7238820361,-0.01
5759,146.7,143.4,158.476199458,4.32,-12.9376854599,-0.966850828729,18.7238820361,-0.04
5760,173,143.3,122.121664327,4.27,2.6706231454,-1.03591160221,-8.51144765439,-0.09
5761,167.5,142.8,135.295494737,4.46,-0.593471810089,-1.38121546961,1.35784686952,0.1
5762,176,144.8,135.295494737,4.3,4.45103857567,0,1.35784686952,-0.06
5763,185.7,143.7,135.295494737,4.3,10.2077151335,-0.759668508287,1.35784686952,-0.06
5764,164.5,146.1,136.684714833,4.32,-2.37388724036,0.897790055249,2.39859370297,-0.04
5765,176,147.9,136.684714833,4.23,4.45103857567,2.1408839779,2.39859370297,-0.13
5766,168.3,143.2,138.648217105,4.35,-0.118694362018,-1.10497237569,3.86956923748,-0.01
5767,171,145.1,144.551595951,4.41,1.48367952522,0.207182320442,8.29213903749,0.05
5768,165,145.1,137.824842105,4.46,-2.07715133531,0.207182320442,3.25273038909,0.1
5769,174.1,144.6,135.295494737,4.41,3.3234421365,-0.138121546961,1.35784686952,0.05
5770,164.3,145.1,124.919575439,4.3,-2.49258160237,0.207182320442,-6.4153671714,-0.06
5771,175.7,144.2,144.551595951,4.47,4.27299703264,-0.414364640884,8.29213903749,0.11
5772,162.2,143.9,128.393411802,4.45,-3.73887240356,-0.621546961326,-3.81291115555,0.09
5773,170.6,144.6,158.476199458,4.41,1.24629080119,-0.138121546961,18.7238820361,0.05
5774,173.3,144.6,128.393411802,4.44,2.84866468843,-0.138121546961,-3.81291115555,0.08
5775,167.6,144,144.551595951,4.36,-0.53412462908,-0.552486187845,8.29213903749,0
5776,170.2,144,136.684714833,4.38,1.00890207715,-0.552486187845,2.39859370297,0.02
